 21 2003.197446 1.424E-29 5.249E-05.06750.081 2615.01510.75-.002147       2 2 2 02       0 3 3 01                    Q 39e     3666632429 9 9 711    79.0   79.0
 21 2003.249415 1.595E-28 4.485E-05.06660.077 2110.09010.74-.002231       2 1 1 02       0 2 2 01                    Q 44e     3665632429 9 9 711    89.0   89.0
 21 2003.255911 5.110E-30 2.494E-04.06780.083 3135.79180.74-.002113       3 1 1 03       1 2 2 02                    Q 37f     3666632429 9 9 711    75.0   75.0
 21 2003.256093 9.865E-30 3.985E-04.06420.070 3181.15630.73-.002416       3 0 0 03       1 1 1 02                    Q 56f     3655532429 9 9 711   113.0  113.0
 21 2003.261734 1.638E-29 5.340E-05.06760.082 2584.44300.75-.002130       2 2 2 02       0 3 3 01                    Q 38f     3666632429 9 9 711    77.0   77.0
 21 2003.302846 5.648E-26 6.469E-05.07460.101  773.79110.69-.001685       2 0 0 02       0 1 1 01                    Q 16f     3666632433 9 9 711    33.0   33.0
 21 2003.322534 1.118E-30 2.680E-03.07200.096 3822.47510.71-.000632       3 2 2 01       0 2 2 11                    R 20f     3666632029 9 9 711    43.0   41.0
 21 2003.323976 1.382E-27 4.866E-05.07120.095 1551.28950.72-.001845       2 1 1 02       0 2 2 01                    Q 23f     4666632429 9 9 711    47.0   47.0
 21 2003.334772 2.180E-28 4.611E-05.06700.079 2042.03130.75-.002198       2 1 1 02       0 2 2 01                    Q 42e     3665632429 9 9 711    85.0   85.0
 21 2003.336594 5.644E-30 4.133E-10.08340.114   16.38900.68-.001407       0 3 3 01       0 0 0 01                    Q  6e     3666632429 9 9 711    13.0   13.0
 21 2003.342699 1.878E-29 5.439E-05.06780.083 2554.65290.74-.002113       2 2 2 02       0 3 3 01                    Q 37e     3666632429 9 9 711    75.0   75.0
 21 2003.352472 1.743E-30 6.390E-03.05120.062 4218.76440.60-.003280       1 2 2 02       0 1 1 01                    R 95e     3644432438 9 9 711   193.0  191.0
 21 2003.401364 2.241E-29 1.328E-09.08110.111   28.09510.68-.001499       0 3 3 01       0 0 0 01                    Q  8e     3666632429 9 9 711    17.0   17.0
 21 2003.405308 2.139E-29 5.528E-05.06800.084 2525.64540.74-.002095       2 2 2 02       0 3 3 01                    Q 36f     3666632429 9 9 711    73.0   73.0
 21 2003.407745 5.762E-26 6.675E-05.07590.103  749.53740.68-.001633       2 0 0 02       0 1 1 01                    Q 14f     3666632433 9 9 711    29.0   29.0
 21 2003.416323 2.923E-28 4.732E-05.06730.080 1977.09380.75-.002164       2 1 1 02       0 2 2 01                    Q 40e     3666632429 9 9 711    81.0   81.0
 21 2003.439104 1.902E-28 7.920E-02.05050.062 3773.36190.59-.002649       1 1 1 01       0 0 0 01                    P 98e     3744432429 9 9 711   195.0  197.0
 21 2003.452796 5.247E-30 1.137E-02.07200.096 3791.83360.71-.002136       2 1 1 12       1 0 0 12                    P 21e     3666632429 9 9 711    41.0   43.0
 21 2003.470743 1.552E-27 5.033E-05.07200.096 1516.05210.71-.001802       2 1 1 02       0 2 2 01                    Q 21f     4666632429 9 9 711    43.0   43.0
 21 2003.480412 2.427E-29 5.622E-05.06810.084 2497.42030.74-.002077       2 2 2 02       0 3 3 01                    Q 35e     3666632429 9 9 711    71.0   71.0
 21 2003.483389 6.274E-29 3.236E-09.07910.108   42.92250.68-.001576       0 3 3 01       0 0 0 01                    Q 10e     3666632429 9 9 711    21.0   21.0
 21 2003.494032 3.844E-28 4.847E-05.06760.082 1915.27870.75-.002130       2 1 1 02       0 2 2 01                    Q 38e     3666632429 9 9 711    77.0   77.0
 21 2003.499116 5.654E-26 6.858E-05.07740.105  728.41230.68-.001575       2 0 0 02       0 1 1 01                    Q 12f     3666632433 9 9 711    25.0   25.0
 21 2003.540932 2.736E-29 5.708E-05.06830.085 2469.97790.74-.002059       2 2 2 02       0 3 3 01                    Q 34f     3666632429 9 9 711    69.0   69.0
 21 2003.550862 6.635E-30 2.592E-04.06810.084 3078.62760.74-.002077       3 1 1 03       1 2 2 02                    Q 35f     3666632429 9 9 711    71.0   71.0
 21 2003.567872 4.958E-28 4.958E-05.06800.084 1856.58700.74-.002095       2 1 1 02       0 2 2 01                    Q 36e     3666632429 9 9 711    73.0   73.0
