"wvl","ref_rad","signal","noise_rad","SNR"
1543.99976,1.34,163147.59998199,0.000666531379221025,721.333802231338
1550,1.36,167336.799550516,0.000670717558451028,732.397704235541
1555.99951,1.36,168653.743598515,0.00067023637955322,735.845225818332
1562.00037,1.35,168949.126233574,0.000668130884353259,736.616509258362
1568.00012,1.26,160482.48652741,0.000652038225745979,714.216073616252
1573.99988,1.19,155112.263110666,0.000640852767060378,699.679944734879
1579.99988,1.22,162168.349247416,0.000649783102496197,718.725768124654
1586.00012,1.26,169278.630868813,0.000658535883711485,737.476040866398
1591.99988,1.27,171906.587839144,0.000660134230360581,744.299478540326
1597.99988,1.22,166688.02506448,0.000649558811344456,730.694005590678
1603.99988,1.15,159272.920193469,0.000635491148447762,710.964899737136
1610.00012,1.14,160704.817736792,0.000635378213180163,714.81225183152
1616.00024,1.2,172142.280540201,0.000650689399464335,744.908719519668
1622.00024,1.24,180023.558217069,0.000660140383311357,765.030112066031
1627.99963,1.23,179549.212453447,0.000657002629998398,763.832558784771
1634,1.2,177057.365999865,0.000650887346071166,757.513574316885
1640.00012,1.14,170599.095909777,0.000638845605698348,740.911617934017
1646.00024,1.13,171977.305990861,0.000638583052530915,744.482324389566
1651.99951,1.13,174375.498094262,0.000639830548068311,750.659378152607
1658.00012,1.13,176490.71569018,0.000640632828937087,756.070003299139
1663.99988,1.09,172008.577172119,0.000631721738748566,744.563165022264
1669.99976,1.08,172186.529867028,0.000629714578311522,745.023049715564
1675.99951,1.07,172434.57241682,0.000627824657553861,745.663644890911
1682,1.05,171308.235625102,0.000623934708478669,742.75079379695
1688,1.03,169470.568437171,0.000619024749495638,737.976309302991
1694.00024,1.01,167312.73510029,0.000613667133183113,732.334573378398
1700,0.982,164220.042246705,0.000606952569903859,724.180474381422
1706,0.944,159528.238238446,0.000597875824246021,711.652257450903
1712.00012,0.919,157012.305596793,0.000592037548656503,704.853175975355
1718,0.899,154623.148246283,0.000586406116512939,698.342784067745
1723.99988,0.838,145095.255978537,0.000569982299473899,671.832188857534
1730,0.805,140676.222931802,0.000561233505251839,659.22293757922
1735.99988,0.745,132282.925904019,0.000546246444147781,634.682601397778
1741.99988,0.714,128530.391016527,0.000538450227815573,623.44517939099
1748.00024,0.698,126662.997805802,0.000533644334781624,617.788625713998
1754.00012,0.678,123582.702896455,0.000526921033315917,608.361366754947
1759.99963,0.624,115290.950232646,0.00051175407370947,582.354286298054
1766,0.534,99652.6744734994,0.000483885965401958,530.506148874888
1771.99988,0.45,85027.1249559207,0.000456550927451534,478.080205287001
1778.00024,0.341,64950.0437660637,0.000417302606176342,398.116852234072
1783.99963,0.264,50365.8535121419,0.000386314618815161,332.287149362627
1790.00024,0.191,36647.8568003064,0.000355057544801889,262.084871491808
1796,0.0936,18108.0431477029,0.000308960393209031,148.10690627598
1802.00037,0.0392,7676.48504053995,0.000279613652512768,68.8742459743829
1807.99988,0.0125,2498.60838248062,0.000263556277048328,23.3688216762549
1814.00012,0.00398,834.41486692744,0.000257650540214818,7.61859842546183
1820,0.00167,381.443471664388,0.000255418435638243,3.22468500733657
1826.00012,0.00126,300.55672098891,0.00025433226043876,2.43506391126156
1831.99963,0.000988,249.470355623872,0.000253343821560608,1.93556648053123
1837.99988,0.000836,222.083381618083,0.000252433615830011,1.66753771741186
1844.00012,0.000832,224.411146012157,0.000251619261035629,1.6903257646392
1850.00024,0.000816,221.24945196942,0.000250793643738869,1.65937351045673
1856.00012,0.000814,223.77178871399,0.000249990489838094,1.68406679412749
1862,0.000838,228.746531156721,0.000249199862319605,1.73276436022344
1867.99976,0.000741,209.021734622872,0.000248340528665555,1.53964483953775
1873.99976,0.00066,192.969297933956,0.000247497593363862,1.38241267428
1879.99976,0.000805,224.069100334849,0.000246800051989836,1.6869773299446
1886.00012,0.00089,244.250245623158,0.000246074565816309,1.8844923045731
1891.99988,0.000855,238.133941242345,0.000245276194797657,1.82464150871716
1898.00012,0.000769,220.645073967394,0.000244449366948378,1.65345652167451
1904.00012,7e-04,206.850396659663,0.000243638601679533,1.51838033025075
1910,0.000728,213.034310972725,0.000242891333304527,1.57893818104729
1916,0.000784,225.483075712813,0.000242166978172175,1.70081917488834
1922.00024,0.000877,246.47984677286,0.000241471926877284,1.90630777029884
1927.99988,0.000988,272.970888998299,0.000240797157573879,2.16541922624988
1933.99963,0.00159,410.926206271202,0.000240447700323477,3.51211725660054
1939.99976,0.00412,987.723655389864,0.000241354040073235,9.0950860487851
1945.99963,0.00783,1844.57615688103,0.000243032935980001,17.2507256590152
1952,0.0113,2653.89823492941,0.000244545542330877,24.8082379346401
1958.00024,0.0182,4266.82269358917,0.00024822476225701,39.4699745474057
1963.99988,0.0595,13860.8008540196,0.000272252731123566,117.543289948029
1969.99988,0.131,30601.6356161457,0.000309858090203007,227.790716004726
1975.99988,0.2,46626.2291676155,0.000341592779462403,314.058160622824
1982.00012,0.261,61070.4242951675,0.000367455883499668,381.340165742445
1987.99988,0.29,68237.8485887247,0.000378949647793907,411.961833338086
1993.99988,0.247,58666.4138819444,0.000360932273295658,370.692643906636
1999.99976,0.109,26203.1264262301,0.000295733129190156,201.242185235637
2006,0.0523,12665.1747703194,0.000263650120627133,108.54749442908
2011.99988,0.0619,14998.8265128271,0.000268482990171259,125.938181572963
2017.99976,0.101,24383.7713761046,0.000289121026525913,189.814529557508
2024,0.221,53167.7104505477,0.000345668913048185,345.55054125839
2030.00024,0.343,82476.7254376796,0.000394484110771109,468.481226376266
2036.00012,0.411,99197.5960126482,0.000419038497081984,528.934943249941
2042.00073,0.394,95885.9835913432,0.000412855269712378,517.399664551733
2048.00024,0.325,79651.0742009255,0.00038652955400105,457.672684763244
2054.00049,0.24,59265.1273141721,0.000351436125430653,373.361891260355
2059.99976,0.246,60976.1318135289,0.000353379775342604,380.925025687997
2065.99951,0.255,63388.9809422466,0.000356483895326859,391.423011892472
2072.00024,0.295,73536.9898619897,0.00037227424087,433.615819409783
2078.00049,0.367,91616.3448592071,0.000399341601484589,502.221947563707
2083.99976,0.408,102049.782839325,0.000413520295976659,538.711164040602
2090.00024,0.428,107357.72754366,0.00041989537907262,556.538632351999
2096.00024,0.435,109473.998800531,0.000421662245798636,563.518378568501
2101.99976,0.443,112001.700687853,0.000423967570495092,571.764485941516
2108.00024,0.458,116122.698984001,0.000428403752448673,585.003279190526
2114.00049,0.45,114620.635754249,0.000425145437034771,580.206281032779
2120,0.441,112943.696483042,0.000421656985422734,574.812248769002
2126.00024,0.447,114552.963585204,0.000422654070838988,579.989208464019
2131.99976,0.462,118729.293331102,0.000427072774852309,593.249710397995
2138.00024,0.465,119836.161967929,0.000427344046585123,596.722949664879
2144.00024,0.456,117847.464404168,0.000423510951208116,590.469737055546
2150.00024,0.421,109110.573332148,0.000410576077316649,562.323128416323
2156,0.406,105749.266308861,0.000404834053439444,551.182881242913
2161.99976,0.395,103171.778908141,0.000400157854578638,542.515903451641
2168.00024,0.392,102807.130735407,0.000398546544229008,541.280474521547
2173.99976,0.396,104052.185469785,0.000399159420273464,545.487972350568
2180,0.385,101398.14218566,0.000394410922563449,536.486156683352
2185.99976,0.372,98074.201562277,0.000388721793157749,525.038889419754
2192.00049,0.378,99928.6456328187,0.000390227334849754,531.448754542651
2197.99951,0.352,93068.7780750907,0.000379596195802171,507.41920527671
2203.99951,0.353,93259.6265335784,0.000378831474807802,508.099077890123
2210.00049,0.381,100393.8018479,0.000387685698662436,533.045998606045
2215.99976,0.385,101227.811686871,0.000387771997804808,535.901569356237
2222.00024,0.383,100705.62388342,0.000386015952047679,534.11403556124
2228.00024,0.38,100187.028224009,0.000384273023870949,532.334067656798
2234,0.374,99135.8144087795,0.000381815077821433,528.712069601428
2240.00049,0.365,97269.9886089857,0.00037825498740274,522.234904111588
2246.00024,0.355,94649.7255240765,0.000373661912984451,513.03061226895
2252.00024,0.347,92682.7075958678,0.000369961386475911,506.035026509421
2258,0.335,89478.4247264341,0.000364540889772119,494.476216680882
2264.00024,0.326,87073.8817884125,0.000360217924930265,485.663286346085
2270.00073,0.321,85928.0280601779,0.000357659279656185,481.420037322447
2276,0.32,85733.2869490244,0.000356443514483268,480.695518470551
2282.00098,0.315,84768.6680486661,0.000354154297460425,477.097133118598
2287.99951,0.302,81595.4461022443,0.000348753528473475,465.114160119922
2294,0.278,75379.7462402893,0.000338933853177186,440.949756417132
2300.00073,0.275,74428.4079354521,0.000336669122658852,437.164984592715
2306,0.29,78478.27989029,0.000341616092414684,453.112143827527
2311.99951,0.292,79011.1968387269,0.000341486495582747,455.178978817144
2318.00024,0.247,66835.783895491,0.000322914900527333,406.074001412334
2324.00073,0.248,67097.5189223045,0.000322470544790609,407.17230975517
2330.00049,0.265,72171.3134797171,0.000329078780720999,428.086037195563
2336.00024,0.241,65987.273129374,0.000319167556019719,402.492833180272
2342.00024,0.204,56059.0836923138,0.000303268674434922,358.883318405362
2348.00049,0.181,49738.1201742394,0.000292513731579003,329.237394068761
2354.00049,0.178,48907.1603917421,0.00029043415447352,325.21622409878
2359.99976,0.204,56033.1783286678,0.00030091564522428,358.761046372106
2366,0.181,49713.2239153531,0.000290248736011288,329.11275105875
2372,0.142,39006.5067215229,0.000271961211492418,274.809189111454
2377.99951,0.133,36630.4388532989,0.000267233913677506,261.944838497091
2384,0.118,32676.9555745899,0.000259715606244179,239.784127340618
2389.99976,0.125,34714.9188931656,0.000262605793394923,251.327280890353
2396,0.137,38033.7748601408,0.000267602356108522,269.574308122853
2402,0.129,35808.1501578681,0.000263165023499933,257.406851028656
2408,0.0976,27062.9352063211,0.000247183874309053,206.489586518025
2414.00024,0.0716,19809.8498437504,0.000233131260618195,159.728556577683
2420.00024,0.0721,19887.2578842583,0.000232700388767468,160.249495918389
2426,0.098,27063.9755592985,0.000245351729415407,206.487560208812
2431.99976,0.088,24346.4423362928,0.000239835737035677,189.505682067885
2437.99951,0.078,21640.375586048,0.000234265800754839,171.964704378507
2444.00024,0.0619,17212.9561613663,0.000225327219880061,141.751183088317
2450.00073,0.0305,8514.4737948424,0.000207409119370467,75.702553714404
2455.99976,0.0482,13433.6782687634,0.000216869619380895,114.256041946754
2462.00049,0.0479,13296.3805853466,0.000216069731839797,113.220311603378
2467.99976,0.0284,7906.96730211059,0.000204638220343687,70.6786523629294
2474,0.0154,4332.01630478421,0.000196593120833351,39.9317329452976
2479.99951,0.00783,2236.89432392661,0.000191566689214818,20.7964387605016
2486,0.00196,610.219705474504,0.000187503723026231,5.30349789300387
2492.00049,0.001,345.41544925717,0.000186460961751731,2.71584998405329
2498,0.00168,534.39883619154,0.000186434284436715,4.54381661913454
