 41 4315.303770 2.060E-25 8.844E-01.07540.098 2039.22270.75-.003788        1 1 1 2        1 1 1 0                    P 19f     466653 6 5 3 1 1 1   333.0  351.0
 41 4315.353700 2.072E-25 8.880E-01.07540.098 2038.87710.75-.003788        1 1 1 2        1 1 1 0                    P 19e     466653 6 5 3 1 1 1   333.0  351.0
 41 4316.091700 3.334E-25 5.341E-01.06680.077 2073.21340.75-.005517        0 1 1 2        0 1 1 0                    P 59f     466653 6 5 3 1 1 1  1053.0 1071.0
 41 4316.116900 5.645E-25 5.375E-01.06950.083 1890.51230.75-.004739        0 2 0 2        0 2 0 0                    P 41e     466653 6 5 3 1 1 1   729.0  747.0
 41 4316.280240 5.322E-25 8.751E-01.06950.083 2002.90550.75-.004739        1 0 0 2        1 0 0 0                    P 41e     466653 6 5 3 1 1 1   729.0  747.0
 41 4316.285470 3.383E-25 5.347E-01.06680.077 2070.42230.75-.005517        0 1 1 2        0 1 1 0                    P 59e     466653 6 5 3 1 1 1  1053.0 1071.0
 41 4316.387560 2.109E-25 8.864E-01.07610.099 2023.32920.75-.003746        1 1 1 2        1 1 1 0                    P 18f     466653 6 5 3 1 1 1   315.0  333.0
 41 4316.434070 2.121E-25 8.901E-01.07610.099 2023.01820.75-.003746        1 1 1 2        1 1 1 0                    P 18e     466653 6 5 3 1 1 1   315.0  333.0
 41 4316.577320 5.927E-25 5.148E-01.06960.083 1866.41500.75-.004696        0 2 2 2        0 2 2 0                    P 40e     466653 6 5 3 1 1 1   711.0  729.0
 41 4316.588980 5.927E-25 5.144E-01.06960.083 1866.26310.75-.004696        0 2 2 2        0 2 2 0                    P 40f     466653 6 5 3 1 1 1   711.0  729.0
 41 4317.457660 2.145E-25 8.891E-01.07670.100 2008.27180.75-.003703        1 1 1 2        1 1 1 0                    P 17f     466653 6 5 3 1 1 1   297.0  315.0
 41 4317.492430 6.492E-25 5.366E-01.06960.083 1856.14550.75-.004697        0 2 0 2        0 2 0 0                    P 40e     466653 6 5 3 1 1 1   711.0  729.0
 41 4317.500850 2.153E-25 8.913E-01.07670.100 2007.99360.75-.003704        1 1 1 2        1 1 1 0                    P 17e     466653 6 5 3 1 1 1   297.0  315.0
 41 4317.666730 6.169E-25 8.815E-01.06960.083 1968.73810.75-.004698        1 0 0 2        1 0 0 0                    P 40e     466653 6 5 3 1 1 1   711.0  729.0
 41 4317.718080 4.153E-25 5.328E-01.06710.077 2023.80430.75-.005475        0 1 1 2        0 1 1 0                    P 58f     466653 6 5 3 1 1 1  1035.0 1053.0
 41 4317.906740 4.234E-25 5.362E-01.06710.077 2021.10590.75-.005476        0 1 1 2        0 1 1 0                    P 58e     466653 6 5 3 1 1 1  1035.0 1053.0
 41 4317.941780 6.814E-25 5.161E-01.06970.084 1832.83750.75-.004655        0 2 2 2        0 2 2 0                    P 39e     466653 6 5 3 1 1 1   693.0  711.0
 41 4317.952710 6.814E-25 5.157E-01.06970.084 1832.69950.75-.004655        0 2 2 2        0 2 2 0                    P 39f     466653 6 5 3 1 1 1   693.0  711.0
 41 4318.514070 2.161E-25 8.903E-01.07740.101 1994.05050.75-.003661        1 1 1 2        1 1 1 0                    P 16f     466653 6 5 3 1 1 1   279.0  297.0
 41 4318.554040 2.173E-25 8.942E-01.07740.101 1993.80320.75-.003661        1 1 1 2        1 1 1 0                    P 16e     466653 6 5 3 1 1 1   279.0  297.0
 41 4318.854690 7.459E-25 5.378E-01.06970.084 1822.61380.75-.004655        0 2 0 2        0 2 0 0                    P 39e     466653 6 5 3 1 1 1   693.0  711.0
 41 4319.039520 7.056E-25 8.803E-01.06970.084 1935.40180.75-.004656        1 0 0 2        1 0 0 0                    P 39e     466653 6 5 3 1 1 1   693.0  711.0
 41 4319.292870 7.782E-25 5.164E-01.06980.084 1800.09770.75-.004613        0 2 2 2        0 2 2 0                    P 38e     466653 6 5 3 1 1 1   675.0  693.0
 41 4319.303110 7.782E-25 5.161E-01.06980.084 1799.97280.75-.004613        0 2 2 2        0 2 2 0                    P 38f     466653 6 5 3 1 1 1   675.0  693.0
 41 4319.331060 5.161E-25 5.325E-01.06730.078 1975.22780.75-.005434        0 1 1 2        0 1 1 0                    P 57f     466653 6 5 3 1 1 1  1017.0 1035.0
 41 4319.514670 5.242E-25 5.341E-01.06730.078 1972.62050.75-.005434        0 1 1 2        0 1 1 0                    P 57e     466653 6 5 3 1 1 1  1017.0 1035.0
 41 4319.556780 2.161E-25 8.922E-01.07820.102 1980.66540.75-.003619        1 1 1 2        1 1 1 0                    P 15f     466653 6 5 3 1 1 1   261.0  279.0
 41 4319.593620 2.173E-25 8.962E-01.07820.102 1980.44720.75-.003619        1 1 1 2        1 1 1 0                    P 15e     466653 6 5 3 1 1 1   261.0  279.0
 41 4320.203650 8.548E-25 5.401E-01.06980.084 1789.91750.75-.004614        0 2 0 2        0 2 0 0                    P 38e     466653 6 5 3 1 1 1   675.0  693.0
 41 4320.398610 8.064E-25 8.825E-01.06980.084 1902.89680.75-.004614        1 0 0 2        1 0 0 0                    P 38e     466653 6 5 3 1 1 1   675.0  693.0
 41 4320.585800 2.145E-25 8.953E-01.07900.103 1968.11650.75-.003577        1 1 1 2        1 1 1 0                    P 14f     466653 6 5 3 1 1 1   243.0  261.0
 41 4320.619590 2.153E-25 8.978E-01.07900.103 1967.92560.75-.003577        1 1 1 2        1 1 1 0                    P 14e     466653 6 5 3 1 1 1   243.0  261.0
 41 4320.630600 8.830E-25 5.159E-01.06990.085 1768.19590.75-.004571        0 2 2 2        0 2 2 0                    P 37e     466653 6 5 3 1 1 1   657.0  675.0
 41 4320.640180 8.830E-25 5.156E-01.06990.085 1768.08300.75-.004571        0 2 2 2        0 2 2 0                    P 37f     466653 6 5 3 1 1 1   657.0  675.0
 41 4320.930630 6.371E-25 5.310E-01.06760.078 1927.48420.75-.005392        0 1 1 2        0 1 1 0                    P 56f     466653 6 5 3 1 1 1   999.0 1017.0
 41 4321.109260 6.451E-25 5.312E-01.06760.078 1924.96630.75-.005392        0 1 1 2        0 1 1 0                    P 56e     466653 6 5 3 1 1 1   999.0 1017.0
 41 4321.539320 9.717E-25 5.406E-01.06990.085 1758.05680.75-.004572        0 2 0 2        0 2 0 0                    P 37e     466653 6 5 3 1 1 1   657.0  675.0
 41 4321.601110 2.109E-25 8.985E-01.07980.104 1956.40390.75-.003535        1 1 1 2        1 1 1 0                    P 13f     466653 6 5 3 1 1 1   225.0  243.0
 41 4321.631950 2.117E-25 9.012E-01.07980.104 1956.23850.75-.003535        1 1 1 2        1 1 1 0                    P 13e     466653 6 5 3 1 1 1   225.0  243.0
 41 4321.743990 9.153E-25 8.828E-01.06990.085 1871.22320.75-.004572        1 0 0 2        1 0 0 0                    P 37e     466653 6 5 3 1 1 1   657.0  675.0
 41 4321.954960 9.999E-25 5.168E-01.07000.085 1737.13210.75-.004529        0 2 2 2        0 2 2 0                    P 36e     466653 6 5 3 1 1 1   639.0  657.0
 41 4321.963910 9.999E-25 5.165E-01.07000.085 1737.03050.75-.004529        0 2 2 2        0 2 2 0                    P 36f     466653 6 5 3 1 1 1   639.0  657.0
 41 4322.006860 2.165E-25 5.205E-01.06320.073 2197.45480.75-.006084        0 0 0 2        0 0 0 0                    P 72e     466653 6 5 3 1 1 1  1287.0 1305.0
 41 4322.516770 7.862E-25 5.316E-01.06780.078 1880.57350.75-.005350        0 1 1 2        0 1 1 0                    P 55f     466653 6 5 3 1 1 1   981.0  999.0
 41 4322.602700 2.048E-25 9.000E-01.08070.106 1945.52770.75-.003492        1 1 1 2        1 1 1 0                    P 12f     466653 6 5 3 1 1 1   207.0  225.0
 41 4322.630690 2.056E-25 9.029E-01.08070.106 1945.38600.75-.003492        1 1 1 2        1 1 1 0                    P 12e     466653 6 5 3 1 1 1   207.0  225.0
 41 4322.690500 7.943E-25 5.308E-01.06780.078 1878.14370.75-.005350        0 1 1 2        0 1 1 0                    P 55e     466653 6 5 3 1 1 1   981.0  999.0
 41 4322.861690 1.097E-24 5.400E-01.07000.085 1727.03190.75-.004530        0 2 0 2        0 2 0 0                    P 36e     466653 6 5 3 1 1 1   639.0  657.0
 41 4323.075650 1.036E-24 8.849E-01.07000.085 1840.38120.75-.004530        1 0 0 2        1 0 0 0                    P 36e     466653 6 5 3 1 1 1   639.0  657.0
 41 4323.265960 1.125E-24 5.168E-01.07020.086 1706.90650.75-.004487        0 2 2 2        0 2 2 0                    P 35e     466653 6 5 3 1 1 1   621.0  639.0
 41 4323.274290 1.125E-24 5.166E-01.07020.086 1706.81530.75-.004487        0 2 2 2        0 2 2 0                    P 35f     466653 6 5 3 1 1 1   621.0  639.0
 41 4323.813610 2.855E-25 5.203E-01.06320.074 2137.38030.75-.006043        0 0 0 2        0 0 0 0                    P 71e     466653 6 5 3 1 1 1  1269.0 1287.0
 41 4324.089490 9.636E-25 5.310E-01.06800.079 1834.49620.75-.005309        0 1 1 2        0 1 1 0                    P 54f     466653 6 5 3 1 1 1   963.0  981.0
 41 4324.170760 1.238E-24 5.418E-01.07020.086 1696.84300.75-.004488        0 2 0 2        0 2 0 0                    P 35e     466653 6 5 3 1 1 1   621.0  639.0
 41 4324.258370 9.757E-25 5.316E-01.06800.079 1832.15290.75-.005309        0 1 1 2        0 1 1 0                    P 54e     466653 6 5 3 1 1 1   963.0  981.0
 41 4324.393590 1.165E-24 8.854E-01.07020.086 1810.37100.75-.004488        1 0 0 2        1 0 0 0                    P 35e     466653 6 5 3 1 1 1   621.0  639.0
 41 4324.563570 1.262E-24 5.179E-01.07030.086 1677.51920.75-.004445        0 2 2 2        0 2 2 0                    P 34e     466653 6 5 3 1 1 1   603.0  621.0
 41 4324.571320 1.262E-24 5.177E-01.07030.086 1677.43760.75-.004445        0 2 2 2        0 2 2 0                    P 34f     466653 6 5 3 1 1 1   603.0  621.0
 41 4325.466520 1.387E-24 5.424E-01.07030.086 1667.49030.75-.004446        0 2 0 2        0 2 0 0                    P 34e     466653 6 5 3 1 1 1   603.0  621.0
 41 4325.606920 3.750E-25 5.202E-01.06320.074 2078.13300.75-.006001        0 0 0 2        0 0 0 0                    P 70e     466653 6 5 3 1 1 1  1251.0 1269.0
 41 4325.648770 1.177E-24 5.308E-01.06820.079 1789.25250.75-.005267        0 1 1 2        0 1 1 0                    P 53f     466653 6 5 3 1 1 1   945.0  963.0
 41 4325.697800 1.302E-24 8.849E-01.07030.086 1781.19270.75-.004446        1 0 0 2        1 0 0 0                    P 34e     466653 6 5 3 1 1 1   603.0  621.0
 41 4325.812890 1.189E-24 5.304E-01.06820.079 1786.99400.75-.005267        0 1 1 2        0 1 1 0                    P 53e     466653 6 5 3 1 1 1   945.0  963.0
 41 4325.847810 1.407E-24 5.184E-01.07050.087 1648.97030.75-.004403        0 2 2 2        0 2 2 0                    P 33e     466653 6 5 3 1 1 1   585.0  603.0
 41 4325.855000 1.407E-24 5.182E-01.07050.087 1648.89760.75-.004403        0 2 2 2        0 2 2 0                    P 33f     466653 6 5 3 1 1 1   585.0  603.0
 41 4326.748960 1.544E-24 5.421E-01.07050.087 1638.97410.75-.004404        0 2 0 2        0 2 0 0                    P 33e     466653 6 5 3 1 1 1   585.0  603.0
 41 4326.988280 1.452E-24 8.868E-01.07050.087 1752.84650.75-.004404        1 0 0 2        1 0 0 0                    P 33e     466653 6 5 3 1 1 1   585.0  603.0
 41 4327.118660 1.560E-24 5.186E-01.07070.087 1621.26000.75-.004361        0 2 2 2        0 2 2 0                    P 32e     466653 6 5 3 1 1 1   567.0  585.0
 41 4327.125320 1.560E-24 5.184E-01.07070.087 1621.19540.75-.004361        0 2 2 2        0 2 2 0                    P 32f     466653 6 5 3 1 1 1   567.0  585.0
 41 4327.194620 1.427E-24 5.291E-01.06840.079 1744.84250.75-.005225        0 1 1 2        0 1 1 0                    P 52f     466653 6 5 3 1 1 1   927.0  945.0
 41 4327.354040 1.443E-24 5.294E-01.06840.079 1742.66740.75-.005225        0 1 1 2        0 1 1 0                    P 52e     466653 6 5 3 1 1 1   927.0  945.0
 41 4327.386790 4.919E-25 5.216E-01.06320.074 2019.71320.75-.005960        0 0 0 2        0 0 0 0                    P 69e     466653 6 5 3 1 1 1  1233.0 1251.0
 41 4328.018090 1.714E-24 5.430E-01.07070.087 1611.29440.75-.004362        0 2 0 2        0 2 0 0                    P 32e     466653 6 5 3 1 1 1   567.0  585.0
 41 4328.265020 1.613E-24 8.897E-01.07070.087 1725.33240.75-.004362        1 0 0 2        1 0 0 0                    P 32e     466653 6 5 3 1 1 1   567.0  585.0
 41 4328.376120 1.722E-24 5.191E-01.07090.088 1594.38830.75-.004319        0 2 2 2        0 2 2 0                    P 31e     466653 6 5 3 1 1 1   549.0  567.0
 41 4328.382280 1.722E-24 5.190E-01.07090.088 1594.33110.75-.004319        0 2 2 2        0 2 2 0                    P 31f     466653 6 5 3 1 1 1   549.0  567.0
 41 4328.727030 1.730E-24 5.296E-01.06850.079 1701.26650.75-.005183        0 1 1 2        0 1 1 0                    P 51f     466653 6 5 3 1 1 1   909.0  927.0
 41 4328.881810 1.746E-24 5.291E-01.06850.079 1699.17320.75-.005184        0 1 1 2        0 1 1 0                    P 51e     466653 6 5 3 1 1 1   909.0  927.0
 41 4329.153200 6.371E-25 5.186E-01.06320.075 1962.12130.75-.005918        0 0 0 2        0 0 0 0                    P 68e     466653 6 5 3 1 1 1  1215.0 1233.0
 41 4329.273880 1.895E-24 5.445E-01.07090.088 1584.45160.75-.004320        0 2 0 2        0 2 0 0                    P 31e     466653 6 5 3 1 1 1   549.0  567.0
 41 4329.528020 1.778E-24 8.902E-01.07090.088 1698.65070.75-.004320        1 0 0 2        1 0 0 0                    P 31e     466653 6 5 3 1 1 1   549.0  567.0
 41 4329.620200 1.891E-24 5.196E-01.07110.089 1568.35530.75-.004277        0 2 2 2        0 2 2 0                    P 30e     466653 6 5 3 1 1 1   531.0  549.0
 41 4329.625870 1.891E-24 5.195E-01.07110.089 1568.30490.75-.004277        0 2 2 2        0 2 2 0                    P 30f     466653 6 5 3 1 1 1   531.0  549.0
 41 4330.245980 2.081E-24 5.284E-01.06860.080 1658.52480.75-.005142        0 1 1 2        0 1 1 0                    P 50f     466653 6 5 3 1 1 1   891.0  909.0
 41 4330.396190 2.101E-24 5.283E-01.06860.080 1656.51170.75-.005142        0 1 1 2        0 1 1 0                    P 50e     466653 6 5 3 1 1 1   891.0  909.0
 41 4330.516340 2.081E-24 5.452E-01.07110.089 1558.44560.75-.004278        0 2 0 2        0 2 0 0                    P 30e     466653 6 5 3 1 1 1   531.0  549.0
 41 4330.777270 1.951E-24 8.912E-01.07110.089 1672.80140.75-.004278        1 0 0 2        1 0 0 0                    P 30e     466653 6 5 3 1 1 1   531.0  549.0
