271 2831.731088 1.617E-23 8.008E+00.07210.113 1412.92261.16-.004000             V5         GROUND 42  9 0 A4     43  9 0 A2    23232210 9 6 3 4 1   850.0  870.0
271 2831.806473 1.024E-23 7.540E+00.07180.112 1586.26591.15-.004000             V5         GROUND 41 14 0  G     42 14 0  G    23232210 9 6 3 4 1  1328.0 1360.0
271 2831.897615 3.402E-23 8.168E+00.07300.112 1370.05001.26-.004000             V5         GROUND 44  1 0  G     45  1 0  G    23232210 9 6 3 4 1  1424.0 1456.0
271 2832.193221 3.082E-23 8.088E+00.07210.113 1378.89941.16-.004000             V5         GROUND 42  8 0  G     43  8 0  G    23232210 9 6 3 4 1  1360.0 1392.0
271 2832.433614 1.395E-22 8.880E+00.07070.111  953.46791.18-.004000             V5         GROUND 35  6 0 A4     36  6 0 A2    23232210 9 6 3 4 1   710.0  730.0
271 2832.433614 2.790E-23 8.880E+00.07070.111  953.46791.18-.004000             V5         GROUND 35  6 0 E3     36  6 0 E3    23232210 9 6 3 4 1   142.0  146.0
271 2832.433614 8.376E-23 8.880E+00.07070.111  953.46791.18-.004000             V5         GROUND 35  6 0 A3     36  6 0 A1    23232210 9 6 3 4 1   426.0  438.0
271 2832.433614 8.376E-23 8.880E+00.07070.111  953.46791.18-.004000             V5         GROUND 35  6 0 E4     36  6 0 E4    23232210 9 6 3 4 1   426.0  438.0
271 2832.481880 1.354E-23 7.675E+00.07180.112 1532.28781.15-.004000             V5         GROUND 41 13 0  G     42 13 0  G    23232210 9 6 3 4 1  1328.0 1360.0
271 2833.062775 2.232E-23 8.392E+00.07660.109 1250.75591.02-.004000             V5         GROUND 42  0 0 E4     43  0 0 E4    23232210 9 6 3 4 1   510.0  522.0
271 2833.062775 3.721E-23 8.392E+00.07660.109 1250.75591.02-.004000             V5         GROUND 42  0 0 A4     43  0 0 A2    23232210 9 6 3 4 1   850.0  870.0
271 2833.121427 1.096E-23 7.801E+00.07180.112 1482.29381.15-.004000             V5         GROUND 41 12 0 A4     42 12 0 A2    23232210 9 6 3 4 1   830.0  850.0
271 2833.721844 2.225E-23 7.917E+00.07180.112 1436.28741.15-.004000             V5         GROUND 41 11 0  G     42 11 0  G    23232210 9 6 3 4 1  1328.0 1360.0
271 2833.775627 2.036E-23 8.352E+00.07740.114 1268.78151.17-.004000             V5         GROUND 42  3 0 A3     43  3 0 A1    23232210 9 6 3 4 1   510.0  522.0
271 2833.775627 2.036E-23 8.352E+00.07740.114 1268.78151.17-.004000             V5         GROUND 42  3 0 E4     43  3 0 E4    23232210 9 6 3 4 1   510.0  522.0
271 2833.775627 3.393E-23 8.352E+00.07740.114 1268.78151.17-.004000             V5         GROUND 42  3 0 A4     43  3 0 A2    23232210 9 6 3 4 1   850.0  870.0
271 2833.957994 1.551E-22 9.440E+00.07070.111  731.08651.10-.004000             V5         GROUND 31  4 0 E2     32  4 0 E1    23232210 9 6 3 4 1   252.0  260.0
271 2833.957994 6.204E-22 9.440E+00.07070.111  731.08651.10-.004000             V5         GROUND 31  4 0  G     32  4 0  G    23232210 9 6 3 4 1  1008.0 1040.0
271 2834.020159 2.702E-22 1.775E+01.07090.111 1078.51271.07-.004000             V5         GROUND 39  7 0  G     38  7 0  G    23232210 9 6 3 4 1  1264.0 1232.0
271 2834.020159 6.755E-23 1.775E+01.07090.111 1078.51271.07-.004000             V5         GROUND 39  7 0 E2     38  7 0 E1    23232210 9 6 3 4 1   316.0  308.0
