 11 4580.074570 1.036E-23 4.073E-03.09080.491  224.83840.69-.008049          0 3 0          0 0 0  3  0  3        4  1  4      556421303367662223    21.0   27.0
 11 4580.474687 7.722E-28 4.988E-06.06040.333 1006.11570.57-.009331          0 3 0          0 0 0  9  0  9        8  3  6      4542234433287122 8    57.0   51.0
 11 4581.309709 8.057E-25 1.442E-03.09700.441  136.16390.72-.007999          0 3 0          0 0 0  1  1  1        2  2  0      448721443311572246     3.0    5.0
 11 4581.852601 8.516E-28 3.936E-03.04210.250 2414.72200.41-.008484          1 1 0          0 0 0 12  2 11       13  3 10      4442234433297122 9    75.0   81.0
 11 4582.509756 5.546E-27 4.457E-03.10360.454 1618.55700.730.003902          0 4 0          0 1 0  1  1  0        1  0  1      4544234433255722 7     9.0    9.0
 11 4582.599476 7.038E-29 1.631E-03.02560.235 2550.88160.40-.009380          0 0 1          0 0 0 14  8  7       14  2 12      384233443331712211    29.0   29.0
 11 4582.684895 1.675E-29 3.763E-07.07450.315 1282.91880.55-.007060          1 0 0          0 0 0 10  8  3        9  3  6      4042334433287122 8    63.0   57.0
 11 4582.912397 3.473E-28 4.610E-04.05270.298 1875.46130.51-.020242          1 1 0          0 0 0  9  3  7       10  6  4      4742234433297122 8    19.0   21.0
 11 4583.112821 4.787E-27 2.378E-04.04840.383 1446.12790.51-.011900          0 3 0          0 0 0 10  2  9       10  3  8      4443234433285722 7    63.0   63.0
 11 4583.656409 1.020E-28 3.681E-05.07650.315 1810.58760.55-.013347          0 1 1          0 0 0  8  3  5        9  7  2      4842334433287122 8    51.0   57.0
 11 4583.917305 1.093E-27 4.949E-04.06160.315 1631.24530.55-.021713          0 1 1          0 0 0  8  2  7        9  6  4      4742234433297122 8    17.0   19.0
 11 4583.939392 6.801E-27 6.157E-05.02920.329 1114.54930.51-.010280          0 0 1          0 0 0 11  5  7       10  1 10      474323443330572210    69.0   63.0
 11 4584.611612 2.025E-27 2.902E-04.04890.298 1437.96780.51-.002868          0 3 0          0 0 0 10  1  9       10  2  8      3442234433297122 8    21.0   21.0
 11 4585.121341 3.832E-26 6.767E-03.04360.242 1411.64180.57-.006622          0 3 0          0 0 0  7  5  3        8  6  2      4644234433285722 8    15.0   17.0
 11 4585.231770 1.146E-25 6.745E-03.04500.249 1411.61130.57-.005999          0 3 0          0 0 0  7  5  2        8  6  3      466420443311572246    45.0   51.0
 11 4585.412933 1.134E-27 7.241E-04.06670.298 1724.70470.51-.023479          1 1 0          0 0 0  9  2  8       10  5  5      4742234433297122 9    19.0   21.0
 11 4585.722866 7.768E-28 1.310E-02.05490.265 2437.50110.44-.033581          0 1 1          0 0 0 11  2  9       12  6  6      4742234433297122 9    23.0   25.0
 11 4585.744672 3.260E-27 5.438E-06.07480.364  704.21400.61-.001330          0 0 1          0 0 0  8  7  1        7  1  6      474323443330572210    51.0   45.0
 11 4586.276481 3.867E-29 5.729E-01.00980.183 3940.54490.33-.012880          0 0 1          0 0 0 19  4 15       18  2 16      384233473331712211    39.0   37.0
 11 4586.359770 8.386E-26 1.600E-04.07800.409  416.20870.67-.006999          0 3 0          0 0 0  5  1  5        5  2  4      536520303311572246    11.0   11.0
 11 4586.462733 1.064E-29 4.252E-02.03240.208 3623.76320.350.004724          0 3 0          0 0 0 15  5 11       16  4 12      3842334433297122 9    31.0   33.0
 11 4586.634284 1.928E-27 1.968E-03.09950.388 1772.41340.71-.000950          0 4 0          0 1 0  2  2  1        3  1  2      4643234433255722 7    15.0   21.0
